日付,場,レース,枠番,選手情報,当地勝率,当地2連対率,モーター2連対率,着順
2026-05-01,鳴門,第10R,5号艇,3900 / A1 香川 素子 滋賀/大阪 49歳/47.3kg,28.57,28.57,47.3,-
2026-05-01,鳴門,第11R,3号艇,4534 / B1 坂 咲友理 大阪/奈良 36歳/45.5kg,33.33,33.33,45.5,-
2026-05-01,鳴門,第11R,4号艇,5367 / B2 赤松 咲香 徳島/高知 24歳/50.3kg,16.67,50.00,50.3,-
2026-05-01,鳴門,第11R,2号艇,4878 / B1 西岡 育未 徳島/徳島 31歳/47.0kg,16.67,33.33,47.0,-
2026-05-01,鳴門,第11R,1号艇,3334 / A2 角 ひとみ 広島/広島 57歳/45.5kg,27.27,36.36,45.5,-
2026-05-01,鳴門,第12R,1号艇,3645 / B2 淺田 千亜希 徳島/徳島 53歳/46.5kg,0.00,0.00,46.5,-
2026-05-01,鳴門,第12R,6号艇,4224 / A2 大橋 栄里佳 福岡/福岡 44歳/48.3kg,54.55,72.73,48.3,-
2026-05-01,鳴門,第12R,5号艇,4909 / B1 薮内 瑞希 岡山/岡山 30歳/44.5kg,85.71,85.71,44.5,-
2026-05-01,鳴門,第12R,4号艇,4478 / A2 櫻本 あゆみ 群馬/栃木 38歳/47.4kg,10.00,60.00,47.4,-
2026-05-01,徳山,第1R,2号艇,3866 / B1 木山 誠一 岡山/岡山 51歳/53.6kg,31.19,46.79,53.6,-
2026-05-01,徳山,第1R,5号艇,3661 / B1 柳瀬 興志 山口/山口 56歳/58.4kg,33.33,42.98,58.4,-
2026-05-01,徳山,第1R,1号艇,3875 / B1 廣中 良一 山口/山口 49歳/52.0kg,32.73,50.00,52.0,-
2026-05-01,徳山,第1R,3号艇,5041 / B1 荒牧 凪沙 福岡/福岡 27歳/52.0kg,38.79,53.45,52.0,-
2026-05-01,徳山,第1R,6号艇,5403 / B2 藤山 湧太 徳島/徳島 22歳/52.0kg,38.14,51.69,52.0,-
2026-05-01,徳山,第2R,3号艇,4319 / A2 三宅 潤 大阪/大阪 41歳/54.4kg,37.50,58.93,54.4,-
2026-05-01,徳山,第2R,5号艇,5172 / B1 田村 慶 徳島/徳島 25歳/52.2kg,35.04,47.01,52.2,-
2026-05-01,徳山,第2R,6号艇,4368 / B1 山口 隆史 福岡/福岡 40歳/53.5kg,31.30,46.09,53.5,-
2026-05-01,徳山,第3R,3号艇,4562 / B1 阪本 勇介 岡山/岡山 38歳/53.3kg,38.33,53.33,53.3,-
2026-05-01,徳山,第3R,1号艇,3458 / B1 東 健介 岡山/熊本 59歳/53.7kg,41.38,59.48,53.7,-
2026-05-01,徳山,第3R,4号艇,4485 / A2 楠原 正剛 福岡/福岡 40歳/54.3kg,33.33,50.00,54.3,-
2026-05-01,徳山,第4R,4号艇,5064 / A2 品川 二千翔 山口/山口 27歳/52.0kg,35.78,57.80,52.0,-
2026-05-01,徳山,第4R,1号艇,5210 / B2 藤井 公人 福岡/福岡 27歳/56.5kg,30.51,46.61,56.5,-
2026-05-01,徳山,第4R,5号艇,5000 / B1 岡本 翔太郎 山口/山口 31歳/52.0kg,33.04,54.46,52.0,-
2026-05-01,徳山,第5R,3号艇,5041 / B1 荒牧 凪沙 福岡/福岡 27歳/52.0kg,38.79,53.45,52.0,-
2026-05-01,徳山,第5R,6号艇,5238 / A2 笹木 香吾 山口/山口 26歳/53.0kg,36.04,54.95,53.0,-
2026-05-01,徳山,第5R,5号艇,3951 / A2 石川 吉鎬 大阪/奈良 49歳/55.7kg,35.71,52.68,55.7,-
2026-05-01,徳山,第5R,1号艇,4069 / A1 山本 修一 岡山/岡山 45歳/53.5kg,44.25,65.49,53.5,-
2026-05-01,徳山,第6R,4号艇,4406 / B1 幸野 史明 福岡/福岡 40歳/52.0kg,32.14,46.43,52.0,-
2026-05-01,徳山,第6R,6号艇,4985 / A1 井本 昌也 山口/山口 29歳/51.5kg,36.97,54.62,51.5,-
2026-05-01,徳山,第6R,1号艇,3684 / A2 清水 攻二 山口/山口 52歳/52.0kg,33.05,44.92,52.0,-
2026-05-01,徳山,第6R,2号艇,4319 / A2 三宅 潤 大阪/大阪 41歳/54.4kg,37.50,58.93,54.4,-
2026-05-01,徳山,第7R,4号艇,3976 / B1 内田 圭 山口/山口 49歳/52.0kg,46.85,66.67,52.0,-
2026-05-01,徳山,第7R,2号艇,4226 / B1 村田 浩司 山口/山口 43歳/53.3kg,31.30,42.61,53.3,-
2026-05-01,徳山,第7R,3号艇,3661 / B1 柳瀬 興志 山口/山口 56歳/58.4kg,33.33,42.98,58.4,-
2026-05-01,徳山,第7R,1号艇,5403 / B2 藤山 湧太 徳島/徳島 22歳/52.0kg,38.14,51.69,52.0,-
2026-05-01,徳山,第7R,6号艇,4179 / B1 広次 修 山口/山口 43歳/52.0kg,45.05,56.76,52.0,-
2026-05-01,徳山,第8R,2号艇,3875 / B1 廣中 良一 山口/山口 49歳/52.0kg,32.73,50.00,52.0,-
2026-05-01,徳山,第8R,3号艇,4485 / A2 楠原 正剛 福岡/福岡 40歳/54.3kg,33.33,50.00,54.3,-
2026-05-01,徳山,第8R,1号艇,5210 / B2 藤井 公人 福岡/福岡 27歳/56.5kg,30.51,46.61,56.5,-
2026-05-01,徳山,第8R,6号艇,4324 / A1 海野 康志郎 山口/山口 38歳/56.0kg,35.96,47.37,56.0,-
2026-05-01,徳山,第9R,5号艇,4138 / B1 中井 俊祐 大阪/大阪 45歳/52.0kg,39.25,59.81,52.0,-
2026-05-01,徳山,第9R,4号艇,4562 / B1 阪本 勇介 岡山/岡山 38歳/53.3kg,38.33,53.33,53.3,-
2026-05-01,徳山,第9R,1号艇,3866 / B1 木山 誠一 岡山/岡山 51歳/53.6kg,31.19,46.79,53.6,-
2026-05-01,徳山,第10R,2号艇,4069 / A1 山本 修一 岡山/岡山 45歳/53.5kg,26.36,38.18,53.5,-
2026-05-01,徳山,第10R,1号艇,3684 / A2 清水 攻二 山口/山口 52歳/52.0kg,33.05,44.92,52.0,-
2026-05-01,徳山,第10R,5号艇,4475 / A2 末永 祐輝 山口/山口 38歳/52.0kg,38.74,54.05,52.0,-
2026-05-01,徳山,第11R,6号艇,4710 / A1 福田 宗平 大阪/大阪 36歳/52.0kg,36.28,52.21,52.0,-
2026-05-01,徳山,第11R,4号艇,5000 / B1 岡本 翔太郎 山口/山口 31歳/52.0kg,33.04,54.46,52.0,-
2026-05-01,徳山,第11R,5号艇,4817 / A2 渡邉 翼 山口/山口 35歳/50.5kg,32.17,54.78,50.5,-
2026-05-01,徳山,第11R,2号艇,4237 / A1 大峯 豊 山口/山口 42歳/52.0kg,32.74,48.67,52.0,-
2026-05-01,徳山,第12R,3号艇,4015 / A2 前野 竜一 山口/山口 46歳/57.4kg,32.76,51.72,57.4,-
2026-05-01,徳山,第12R,1号艇,4406 / B1 幸野 史明 福岡/福岡 40歳/52.0kg,32.14,46.43,52.0,-
2026-05-01,徳山,第12R,6号艇,5083 / B1 柳瀬 幹太 山口/山口 27歳/52.1kg,33.63,54.87,52.1,-
2026-05-01,若松,第6R,6号艇,4632 / B1 長尾 京志郎 福岡/福岡 37歳/52.0kg,31.75,46.56,52.0,-
2026-05-01,若松,第7R,2号艇,3662 / B1 大庭 元明 福岡/福岡 56歳/55.8kg,31.91,51.60,55.8,-
2026-05-01,若松,第8R,2号艇,5022 / B1 伊藤 尚汰 福岡/福岡 31歳/50.0kg,34.67,49.25,50.0,-
2026-05-01,若松,第8R,3号艇,4729 / B2 佐藤 謙史朗 福岡/大分 37歳/54.8kg,34.16,48.02,54.8,-
2026-05-01,若松,第9R,4号艇,4346 / B1 前田 健太郎 福岡/福岡 41歳/56.0kg,37.89,51.05,56.0,-
2026-05-01,若松,第9R,3号艇,5138 / B2 村本 大成 福岡/福岡 26歳/52.8kg,28.50,46.00,52.8,-
2026-05-01,若松,第9R,5号艇,4330 / A2 奈須 啓太 福岡/福岡 42歳/52.0kg,40.89,56.65,52.0,-
2026-05-01,若松,第9R,1号艇,4121 / A1 富永 修一 福岡/福岡 44歳/52.0kg,34.65,52.48,52.0,-
2026-05-01,若松,第10R,4号艇,4403 / A2 木下 大將 福岡/福岡 41歳/52.4kg,38.19,51.76,52.4,-
2026-05-01,若松,第10R,3号艇,5008 / B1 羽野 諒 福岡/福岡 29歳/52.6kg,32.11,51.05,52.6,-
2026-05-01,若松,第10R,1号艇,4413 / A2 水摩 敦 福岡/福岡 39歳/52.0kg,31.79,52.31,52.0,-
2026-05-01,若松,第11R,5号艇,5071 / B1 野見山 拓己 福岡/福岡 31歳/52.6kg,36.32,52.74,52.6,-
2026-05-01,若松,第11R,6号艇,5160 / A2 藤森 陸斗 福岡/福岡 27歳/52.8kg,38.00,53.00,52.8,-
2026-05-01,若松,第11R,4号艇,5223 / B1 森清 友翔 福岡/福岡 25歳/53.2kg,34.55,54.45,53.2,-
2026-05-01,若松,第12R,3号艇,4504 / A1 前田 将太 福岡/福岡 38歳/54.1kg,43.50,55.50,54.1,-
2026-05-01,若松,第12R,6号艇,4350 / A1 篠崎 元志 福岡/福岡 40歳/52.0kg,40.00,55.50,52.0,-
2026-05-01,若松,第12R,4号艇,4566 / A1 塩田 北斗 福岡/福岡 38歳/53.6kg,31.12,47.45,53.6,-
2026-05-01,若松,第12R,1号艇,4287 / A1 今井 貴士 福岡/福岡 41歳/55.8kg,38.97,54.87,55.8,-
2026-05-01,福岡,第1R,2号艇,5258 / B1 仲本 舜 福岡/沖縄 20歳/52.0kg,39.22,50.98,52.0,-
2026-05-01,福岡,第1R,1号艇,5351 / B1 齊藤 廉 福岡/福岡 21歳/52.0kg,20.00,28.89,52.0,-
2026-05-01,福岡,第1R,6号艇,5438 / B2 星田 夢結 福岡/福岡 20歳/49.7kg,48.72,58.97,49.7,-
2026-05-01,福岡,第2R,5号艇,4892 / B1 柴田 直哉 福岡/福岡 35歳/52.1kg,15.63,18.75,52.1,-
2026-05-01,福岡,第2R,2号艇,4122 / A2 安東 幸治 福岡/福岡 44歳/53.4kg,34.21,50.00,53.4,-
2026-05-01,福岡,第2R,6号艇,5144 / B1 中尾 彩香 福岡/沖縄 24歳/47.4kg,22.22,33.33,47.4,-
2026-05-01,福岡,第3R,4号艇,3747 / B1 國崎 良春 福岡/福岡 51歳/52.0kg,33.33,50.00,52.0,-
2026-05-01,福岡,第3R,1号艇,5081 / A2 篠原 飛翔 福岡/福岡 27歳/53.1kg,45.24,64.29,53.1,-
2026-05-01,福岡,第3R,3号艇,5277 / B1 井上 未都 福岡/福岡 23歳/46.5kg,30.95,47.62,46.5,-
2026-05-01,福岡,第3R,2号艇,5276 / B1 大島 隆乃介 福岡/福岡 24歳/52.0kg,13.51,32.43,52.0,-
2026-05-01,福岡,第4R,2号艇,4555 / A2 富永 大一 福岡/福岡 36歳/52.2kg,45.95,54.05,52.2,-
2026-05-01,福岡,第4R,1号艇,4899 / B1 占部 一真 福岡/福岡 34歳/52.0kg,44.19,72.09,52.0,-
2026-05-01,福岡,第5R,5号艇,4679 / A1 植田 太一 福岡/福岡 36歳/56.1kg,40.00,57.50,56.1,-
2026-05-01,福岡,第5R,6号艇,5308 / B1 藤森 拓海 福岡/福岡 21歳/52.9kg,36.73,51.02,52.9,-
2026-05-01,福岡,第5R,2号艇,4522 / A1 古澤 光紀 福岡/福岡 38歳/53.4kg,37.04,48.15,53.4,-
2026-05-01,福岡,第6R,2号艇,5198 / B1 奥村 明日香 福岡/福岡 24歳/43.5kg,27.78,33.33,43.5,-
2026-05-01,福岡,第6R,3号艇,4023 / B1 柴田 友和 福岡/福岡 48歳/52.0kg,28.95,39.47,52.0,-
2026-05-01,福岡,第6R,4号艇,4684 / A2 楠原 翔太 福岡/福岡 35歳/52.9kg,30.00,35.00,52.9,-
2026-05-01,福岡,第6R,5号艇,5018 / A1 竹下 大樹 福岡/福岡 27歳/53.0kg,50.00,70.00,53.0,-
2026-05-01,福岡,第6R,1号艇,5258 / B1 仲本 舜 福岡/沖縄 20歳/52.0kg,39.22,50.98,52.0,-
2026-05-01,福岡,第7R,2号艇,5276 / B1 大島 隆乃介 福岡/福岡 24歳/52.0kg,13.51,32.43,52.0,-
2026-05-01,福岡,第7R,3号艇,4236 / A1 松村 敏 福岡/熊本 42歳/53.0kg,31.71,48.78,53.0,-
2026-05-01,福岡,第7R,1号艇,5382 / B1 山下 心一 福岡/福岡 21歳/52.2kg,31.25,40.63,52.2,-
2026-05-01,福岡,第7R,6号艇,4932 / A1 新開 航 福岡/福岡 30歳/52.0kg,48.72,71.79,52.0,-
2026-05-01,福岡,第7R,4号艇,5438 / B2 星田 夢結 福岡/福岡 20歳/49.7kg,48.72,58.97,49.7,-
2026-05-01,福岡,第8R,2号艇,5092 / A2 篠原 晟弥 福岡/福岡 25歳/52.0kg,35.90,58.97,52.0,-
2026-05-01,福岡,第8R,1号艇,4256 / A1 渡辺 浩司 福岡/大分 42歳/52.0kg,27.03,43.24,52.0,-
2026-05-01,福岡,第8R,6号艇,5212 / B1 西川 拓利 福岡/福岡 27歳/51.5kg,8.33,30.56,51.5,-
2026-05-01,福岡,第8R,4号艇,5409 / B2 宮本 琉正 福岡/沖縄 20歳/55.0kg,0.00,11.76,55.0,-
2026-05-01,福岡,第9R,5号艇,4885 / B2 大山 千広 福岡/福岡 30歳/47.4kg,24.32,48.65,47.4,-
2026-05-01,福岡,第9R,1号艇,4079 / A2 出畑 孝典 福岡/福岡 47歳/51.5kg,8.57,14.29,51.5,-
2026-05-01,福岡,第9R,2号艇,4588 / A2 田中 京介 福岡/福岡 35歳/53.9kg,36.84,50.00,53.9,-
2026-05-01,福岡,第9R,3号艇,3747 / B1 國崎 良春 福岡/福岡 51歳/52.0kg,33.33,50.00,52.0,-
2026-05-01,福岡,第9R,4号艇,5338 / B1 香月 大輝 福岡/福岡 25歳/52.0kg,43.59,58.97,52.0,-
2026-05-01,福岡,第10R,6号艇,4958 / A2 溝口 海義也 福岡/福岡 30歳/55.2kg,38.46,58.97,55.2,-
2026-05-01,福岡,第10R,3号艇,4684 / A2 楠原 翔太 福岡/福岡 35歳/52.9kg,30.00,35.00,52.9,-
2026-05-01,福岡,第10R,5号艇,4957 / B1 竹之内 極 福岡/鹿児島 30歳/55.4kg,26.32,36.84,55.4,-
2026-05-01,福岡,第10R,1号艇,5192 / A2 中尾 優香 福岡/沖縄 24歳/47.4kg,22.86,40.00,47.4,-
2026-05-01,福岡,第11R,3号艇,5158 / A2 宮脇 遼太 福岡/福岡 28歳/52.5kg,40.00,57.50,52.5,-
2026-05-01,福岡,第11R,1号艇,4679 / A1 植田 太一 福岡/福岡 36歳/56.1kg,40.00,57.50,56.1,-
2026-05-01,福岡,第11R,6号艇,4773 / A2 中川 りな 福岡/福岡 32歳/50.0kg,43.90,60.98,50.0,-
2026-05-01,福岡,第11R,2号艇,4424 / A2 松尾 昂明 福岡/福岡 40歳/52.1kg,39.02,56.10,52.1,-
2026-05-01,福岡,第12R,1号艇,5018 / A1 竹下 大樹 福岡/福岡 27歳/53.0kg,50.00,70.00,53.0,-
2026-05-01,福岡,第12R,2号艇,4555 / A2 富永 大一 福岡/福岡 36歳/52.2kg,45.95,54.05,52.2,-
2026-05-01,福岡,第12R,3号艇,5092 / A2 篠原 晟弥 福岡/福岡 25歳/52.0kg,35.90,58.97,52.0,-
2026-05-01,唐津,第6R,4号艇,5389 / B2 恵良 琴美 福岡/福岡 18歳/43.5kg,56.00,72.00,43.5,-
2026-05-01,唐津,第7R,5号艇,4803 / B1 飯田 庄吾 福岡/福岡 32歳/55.2kg,40.48,57.14,55.2,-
2026-05-01,唐津,第7R,6号艇,4445 / A1 宮地 元輝 佐賀/佐賀 39歳/54.8kg,31.43,45.71,54.8,-
2026-05-01,唐津,第8R,3号艇,3564 / B1 桑原 啓 福岡/熊本 56歳/52.6kg,31.03,44.83,52.6,-
2026-05-01,唐津,第8R,4号艇,4395 / B1 下河 雅史 福岡/福岡 39歳/55.3kg,31.43,40.00,55.3,-
2026-05-01,唐津,第8R,1号艇,5451 / B2 知念 伶奈 佐賀/沖縄 20歳/45.5kg,36.11,63.89,45.5,-
2026-05-01,唐津,第9R,4号艇,4734 / A1 安河内 将 佐賀/佐賀 36歳/51.5kg,44.83,58.62,51.5,-
2026-05-01,唐津,第9R,1号艇,3809 / B1 吉田 光 佐賀/佐賀 50歳/50.5kg,36.11,52.78,50.5,-
2026-05-01,唐津,第9R,3号艇,5270 / B1 小玉 啓太 佐賀/佐賀 25歳/52.3kg,25.81,35.48,52.3,-
2026-05-01,唐津,第10R,5号艇,4164 / B1 岩永 節也 長崎/長崎 44歳/52.0kg,29.73,54.05,52.0,-
2026-05-01,唐津,第10R,3号艇,4531 / A2 武富 智亮 佐賀/佐賀 37歳/52.0kg,34.29,57.14,52.0,-
2026-05-01,唐津,第10R,1号艇,4994 / A1 山本 梨菜 佐賀/佐賀 28歳/47.0kg,45.83,54.17,47.0,-
2026-05-01,唐津,第11R,2号艇,4294 / A1 古賀 繁輝 佐賀/佐賀 39歳/55.3kg,28.13,46.88,55.3,-
2026-05-01,唐津,第11R,5号艇,4094 / B1 中島 真二 福岡/福岡 44歳/53.0kg,40.54,45.95,53.0,-
2026-05-01,唐津,第12R,2号艇,4500 / A1 山田 康二 佐賀/佐賀 38歳/54.1kg,25.93,44.44,54.1,-
2026-05-01,唐津,第12R,3号艇,4445 / A1 宮地 元輝 佐賀/佐賀 39歳/54.8kg,31.43,45.71,54.8,-
2026-05-01,唐津,第12R,4号艇,5121 / A1 定松 勇樹 佐賀/福岡 24歳/52.8kg,29.73,48.65,52.8,-
2026-05-01,唐津,第12R,1号艇,5142 / A1 常住 蓮 佐賀/佐賀 25歳/51.0kg,31.43,54.29,51.0,-
2026-05-01,大村,第1R,1号艇,4431 / B1 石塚 裕介 三重/三重 40歳/52.0kg,38.73,55.88,52.0,-
2026-05-01,大村,第1R,2号艇,3775 / B1 泉 啓文 岡山/岡山 51歳/58.1kg,33.84,48.99,58.1,-
2026-05-01,大村,第1R,4号艇,3906 / B1 飯山 晃三 長崎/長崎 48歳/59.6kg,31.77,40.10,59.6,-
2026-05-01,大村,第1R,6号艇,4257 / B1 古川 健 広島/広島 42歳/52.0kg,40.61,60.41,52.0,-
2026-05-01,大村,第2R,6号艇,3619 / B1 長谷川 充 群馬/群馬 52歳/52.4kg,35.15,55.94,52.4,-
2026-05-01,大村,第2R,5号艇,3294 / B1 野中 義生 静岡/静岡 60歳/52.3kg,39.49,51.79,52.3,-
2026-05-01,大村,第3R,2号艇,4984 / A2 森下 愛梨 静岡/静岡 29歳/50.6kg,37.50,56.77,50.6,-
2026-05-01,大村,第3R,5号艇,4744 / B1 伊藤 玲奈 福岡/福岡 33歳/47.0kg,35.29,54.41,47.0,-
2026-05-01,大村,第3R,3号艇,5079 / B1 大石 真央 静岡/静岡 28歳/45.0kg,33.66,50.99,45.0,-
2026-05-01,大村,第3R,4号艇,4174 / A1 赤坂 俊輔 長崎/長崎 43歳/52.0kg,36.32,57.71,52.0,-
2026-05-01,大村,第4R,6号艇,3527 / B1 中嶋 誠一郎 長崎/長崎 55歳/52.7kg,30.30,40.91,52.7,-
2026-05-01,大村,第4R,1号艇,4718 / A2 北川 太一 佐賀/佐賀 33歳/51.5kg,34.18,52.04,51.5,-
2026-05-01,大村,第4R,3号艇,5128 / B1 坪井 爽佑 三重/三重 29歳/52.0kg,33.00,51.00,52.0,-
2026-05-01,大村,第5R,2号艇,4259 / A2 真庭 明志 長崎/長崎 42歳/52.2kg,33.33,45.45,52.2,-
2026-05-01,大村,第5R,6号艇,4257 / B1 古川 健 広島/広島 42歳/52.0kg,40.61,60.41,52.0,-
2026-05-01,大村,第5R,1号艇,3703 / A2 鳥飼 眞 福岡/福岡 52歳/50.0kg,37.06,54.31,50.0,-
2026-05-01,大村,第5R,3号艇,3562 / A2 山下 和彦 広島/広島 56歳/52.0kg,32.11,49.47,52.0,-
2026-05-01,大村,第6R,1号艇,4954 / B2 内山 峻輔 東京/東京 31歳/53.6kg,32.66,45.73,53.6,-
2026-05-01,大村,第6R,3号艇,5384 / B1 八戸 琉楓 長崎/佐賀 21歳/52.0kg,42.21,59.30,52.0,-
2026-05-01,大村,第6R,6号艇,4813 / B1 宮内 直哉 東京/東京 36歳/52.3kg,32.84,49.75,52.3,-
2026-05-01,大村,第6R,5号艇,5236 / B1 小宮 涼雅 広島/岡山 27歳/52.0kg,31.05,49.47,52.0,-
2026-05-01,大村,第6R,4号艇,3820 / B1 樫葉 次郎 徳島/徳島 54歳/60.8kg,38.27,56.63,60.8,-
2026-05-01,大村,第7R,1号艇,4744 / B1 伊藤 玲奈 福岡/福岡 33歳/47.0kg,35.29,54.41,47.0,-
2026-05-01,大村,第7R,3号艇,3906 / B1 飯山 晃三 長崎/長崎 48歳/59.6kg,31.77,40.10,59.6,-
2026-05-01,大村,第7R,6号艇,3619 / B1 長谷川 充 群馬/群馬 52歳/52.4kg,35.15,55.94,52.4,-
2026-05-01,大村,第7R,5号艇,4431 / B1 石塚 裕介 三重/三重 40歳/52.0kg,38.73,55.88,52.0,-
2026-05-01,大村,第7R,2号艇,4571 / A1 菅 章哉 徳島/徳島 37歳/52.2kg,28.48,44.24,52.2,-
2026-05-01,大村,第8R,5号艇,3775 / B1 泉 啓文 岡山/岡山 51歳/58.1kg,33.84,48.99,58.1,-
2026-05-01,大村,第8R,4号艇,5079 / B1 大石 真央 静岡/静岡 28歳/45.0kg,33.66,50.99,45.0,-
2026-05-01,大村,第8R,2号艇,5395 / B2 日高 龍之介 佐賀/宮崎 24歳/52.0kg,32.65,47.45,52.0,-
2026-05-01,大村,第9R,3号艇,3294 / B1 野中 義生 静岡/静岡 60歳/52.3kg,39.49,51.79,52.3,-
2026-05-01,大村,第9R,6号艇,3527 / B1 中嶋 誠一郎 長崎/長崎 55歳/52.7kg,30.30,40.91,52.7,-
2026-05-01,大村,第9R,1号艇,5055 / A2 眞鳥 章太 長崎/長崎 30歳/54.6kg,35.20,55.10,54.6,-
2026-05-01,大村,第9R,5号艇,4984 / A2 森下 愛梨 静岡/静岡 29歳/50.6kg,37.50,56.77,50.6,-
2026-05-01,大村,第9R,2号艇,4633 / A2 森 智也 兵庫/兵庫 36歳/52.0kg,39.09,54.82,52.0,-
2026-05-01,大村,第10R,3号艇,4889 / B1 後藤 盛也 東京/神奈川 37歳/52.0kg,41.75,56.31,52.0,-
2026-05-01,大村,第10R,6号艇,4839 / A2 四宮 与寛 徳島/徳島 35歳/51.5kg,32.02,45.81,51.5,-
2026-05-01,大村,第10R,2号艇,5057 / B1 上田 紗奈 大阪/大阪 29歳/45.0kg,36.68,49.25,45.0,-
2026-05-01,大村,第10R,1号艇,3584 / B1 佐々木 英樹 広島/広島 53歳/53.7kg,29.83,46.96,53.7,-
2026-05-01,大村,第11R,4号艇,3516 / B1 吉原 聖人 広島/広島 58歳/51.5kg,28.65,43.82,51.5,-
2026-05-01,大村,第11R,2号艇,4055 / A1 吉田 俊彦 兵庫/兵庫 47歳/52.0kg,37.37,55.79,52.0,-
2026-05-01,大村,第11R,6号艇,4580 / B1 長谷川 雅和 岡山/岡山 36歳/53.0kg,31.19,43.56,53.0,-
2026-05-01,大村,第12R,1号艇,4718 / A2 北川 太一 佐賀/佐賀 33歳/51.5kg,34.18,52.04,51.5,-
2026-05-01,大村,第12R,5号艇,3870 / B1 寺嶋 雄 福井/福井 50歳/52.3kg,39.39,55.05,52.3,-
2026-05-01,大村,第12R,6号艇,4954 / B2 内山 峻輔 東京/東京 31歳/53.1kg,32.66,45.73,53.1,-
2026-05-01,大村,第12R,3号艇,4232 / B1 笠 雅雄 福岡/福岡 42歳/52.0kg,38.00,59.00,52.0,-
