日付,場,レース,枠番,選手情報,当地勝率,当地2連対率,モーター2連対率,着順
2026-05-06,丸亀,第5R,6号艇,5264 / B1 登 みひ果 兵庫/兵庫 26歳/45.0kg,36.56,48.92,45.0,-
2026-05-06,丸亀,第5R,1号艇,5088 / A1 高憧 四季 大阪/大阪 26歳/44.5kg,38.30,53.72,44.5,-
2026-05-06,丸亀,第5R,5号艇,4900 / A2 中田 夕貴 埼玉/埼玉 33歳/47.0kg,35.14,48.65,47.0,-
2026-05-06,丸亀,第5R,2号艇,4823 / A1 中村 桃佳 香川/香川 33歳/45.0kg,42.70,60.00,45.0,-
2026-05-06,丸亀,第6R,4号艇,5194 / B1 大久保 佑香 埼玉/埼玉 24歳/43.5kg,33.70,55.98,43.5,-
2026-05-06,丸亀,第6R,6号艇,5218 / A2 山田 理央 香川/愛媛 25歳/46.5kg,39.27,58.64,46.5,-
2026-05-06,丸亀,第6R,1号艇,4961 / A1 西橋 奈未 福井/石川 29歳/47.0kg,41.99,58.01,47.0,-
2026-05-06,丸亀,第6R,3号艇,3618 / A1 海野 ゆかり 広島/広島 52歳/45.5kg,35.87,53.26,45.5,-
2026-05-06,丸亀,第7R,5号艇,4590 / A1 渡邉 優美 福岡/福岡 33歳/47.6kg,36.17,54.26,47.6,-
2026-05-06,丸亀,第7R,4号艇,4714 / B1 喜多須 杏奈 徳島/徳島 35歳/49.0kg,32.80,49.74,49.0,-
2026-05-06,丸亀,第7R,1号艇,5195 / B1 北村 寧々 長崎/長崎 24歳/47.8kg,34.59,50.27,47.8,-
2026-05-06,丸亀,第7R,2号艇,4502 / A1 遠藤 エミ 滋賀/滋賀 38歳/44.0kg,29.12,41.76,44.0,-
2026-05-06,丸亀,第8R,2号艇,4347 / A2 魚谷 香織 福岡/山口 41歳/46.5kg,38.95,57.37,46.5,-
2026-05-06,丸亀,第8R,1号艇,5182 / B1 宮崎 安奈 埼玉/埼玉 27歳/47.0kg,38.59,56.52,47.0,-
2026-05-06,丸亀,第8R,4号艇,4963 / A1 實森 美祐 広島/広島 29歳/45.5kg,36.61,53.55,45.5,-
2026-05-06,丸亀,第8R,6号艇,4611 / A2 今井 美亜 福井/富山 35歳/47.0kg,29.61,39.66,47.0,-
2026-05-06,丸亀,第9R,2号艇,4433 / A1 川野 芽唯 福岡/福岡 40歳/47.0kg,38.22,58.12,47.0,-
2026-05-06,丸亀,第9R,5号艇,5281 / A1 井上 遥妃 徳島/徳島 23歳/46.5kg,32.20,50.85,46.5,-
2026-05-06,丸亀,第9R,3号艇,5295 / B1 田上 凜 大阪/和歌山 24歳/46.5kg,38.30,53.72,46.5,-
2026-05-06,丸亀,第9R,1号艇,5129 / A2 山口 真喜子 長崎/長崎 29歳/47.7kg,30.43,48.91,47.7,-
2026-05-06,丸亀,第10R,6号艇,4011 / A1 堀之内紀代子 岡山/岡山 46歳/46.5kg,38.50,52.94,46.5,-
2026-05-06,丸亀,第10R,1号艇,3611 / A2 岩崎 芳美 徳島/熊本 53歳/47.0kg,32.29,47.92,47.0,-
2026-05-06,丸亀,第10R,5号艇,5088 / A1 高憧 四季 大阪/大阪 26歳/44.5kg,38.30,53.72,44.5,-
2026-05-06,丸亀,第11R,3号艇,5193 / A1 米丸 乃絵 福岡/熊本 24歳/47.0kg,40.21,56.61,47.0,-
2026-05-06,丸亀,第11R,5号艇,5264 / B1 登 みひ果 兵庫/兵庫 26歳/45.0kg,36.56,48.92,45.0,-
2026-05-06,丸亀,第11R,1号艇,4456 / A1 鎌倉 涼 大阪/大阪 37歳/45.5kg,28.73,46.96,45.5,-
2026-05-06,丸亀,第12R,4号艇,4387 / A1 平山 智加 香川/香川 40歳/45.5kg,37.89,56.32,45.5,-
2026-05-06,丸亀,第12R,5号艇,4825 / A1 倉持 莉々 東京/茨城 32歳/47.1kg,45.86,62.43,47.1,-
2026-05-06,丸亀,第12R,6号艇,4900 / A2 中田 夕貴 埼玉/埼玉 33歳/47.0kg,35.14,48.65,47.0,-
2026-05-06,若松,第1R,2号艇,3869 / B1 井芹 大志 福岡/熊本 50歳/54.6kg,35.53,54.82,54.6,-
2026-05-06,若松,第1R,3号艇,5071 / B1 野見山 拓己 福岡/福岡 31歳/53.3kg,36.32,52.74,53.3,-
2026-05-06,若松,第1R,6号艇,4346 / B1 前田 健太郎 福岡/福岡 41歳/56.5kg,37.89,51.05,56.5,-
2026-05-06,若松,第2R,2号艇,5398 / B1 鐘ヶ江 真司 福岡/福岡 24歳/52.0kg,30.00,46.00,52.0,-
2026-05-06,若松,第2R,6号艇,4632 / B1 長尾 京志郎 福岡/福岡 37歳/52.0kg,31.75,46.56,52.0,-
2026-05-06,若松,第2R,5号艇,5177 / B1 松井 貫太 福岡/福岡 29歳/51.5kg,34.52,50.25,51.5,-
2026-05-06,若松,第3R,5号艇,5008 / B1 羽野 諒 福岡/福岡 29歳/52.7kg,32.11,51.05,52.7,-
2026-05-06,若松,第3R,1号艇,5012 / A2 加倉 侑征 福岡/福岡 28歳/52.0kg,35.08,52.88,52.0,-
2026-05-06,若松,第3R,3号艇,5102 / B1 原田 雄次 福岡/福岡 28歳/52.0kg,33.17,51.44,52.0,-
2026-05-06,若松,第3R,2号艇,4102 / A1 益田 啓司 福岡/大分 47歳/52.0kg,38.86,57.51,52.0,-
2026-05-06,若松,第4R,2号艇,4729 / B2 佐藤 謙史朗 福岡/大分 37歳/55.4kg,34.16,48.02,55.4,-
2026-05-06,若松,第4R,3号艇,4272 / B1 大場 広孝 福岡/福岡 44歳/55.8kg,32.62,48.66,55.8,-
2026-05-06,若松,第4R,1号艇,4504 / A1 前田 将太 福岡/福岡 38歳/53.7kg,43.50,55.50,53.7,-
2026-05-06,若松,第4R,6号艇,5009 / B1 大賀 龍之介 福岡/福岡 29歳/53.3kg,31.22,45.50,53.3,-
2026-05-06,若松,第4R,5号艇,5223 / B1 森清 友翔 福岡/福岡 25歳/53.2kg,34.55,54.45,53.2,-
2026-05-06,若松,第5R,3号艇,4607 / A2 鶴田 勇雄 福岡/福岡 37歳/52.6kg,36.18,51.26,52.6,-
2026-05-06,若松,第5R,2号艇,5207 / B1 高山 敬悟 福岡/福岡 28歳/52.0kg,31.05,45.26,52.0,-
2026-05-06,若松,第5R,6号艇,4403 / A2 木下 大將 福岡/福岡 41歳/52.0kg,38.19,51.76,52.0,-
2026-05-06,若松,第6R,1号艇,4632 / B1 長尾 京志郎 福岡/福岡 37歳/52.0kg,31.75,46.56,52.0,-
2026-05-06,若松,第6R,5号艇,4737 / A2 竹井 貴史 福岡/福岡 34歳/52.3kg,36.46,55.21,52.3,-
2026-05-06,若松,第6R,6号艇,3869 / B1 井芹 大志 福岡/熊本 50歳/54.6kg,35.53,54.82,54.6,-
2026-05-06,若松,第6R,2号艇,5426 / B2 甲斐 貴大 福岡/福岡 23歳/52.4kg,34.90,51.56,52.4,-
2026-05-06,若松,第7R,4号艇,4346 / B1 前田 健太郎 福岡/福岡 41歳/56.5kg,37.89,51.05,56.5,-
2026-05-06,若松,第7R,3号艇,5303 / B1 土井 歩夢 福岡/福岡 23歳/52.0kg,36.32,51.74,52.0,-
2026-05-06,若松,第7R,5号艇,4697 / B1 國弘 翔平 福岡/福岡 39歳/50.0kg,39.47,53.68,50.0,-
2026-05-06,若松,第8R,4号艇,5012 / A2 加倉 侑征 福岡/福岡 28歳/52.0kg,35.08,52.88,52.0,-
2026-05-06,若松,第8R,3号艇,4942 / A2 柴田 朋哉 福岡/福岡 35歳/53.6kg,43.16,58.42,53.6,-
2026-05-06,若松,第8R,1号艇,4272 / B1 大場 広孝 福岡/福岡 44歳/55.8kg,32.62,48.66,55.8,-
2026-05-06,若松,第9R,6号艇,3742 / B1 宮地 秀祈 福岡/福岡 51歳/52.0kg,27.94,45.59,52.0,-
2026-05-06,若松,第9R,2号艇,4504 / A1 前田 将太 福岡/福岡 38歳/53.7kg,43.50,55.50,53.7,-
2026-05-06,若松,第9R,5号艇,4607 / A2 鶴田 勇雄 福岡/福岡 37歳/52.6kg,36.18,51.26,52.6,-
2026-05-06,若松,第10R,6号艇,4102 / A1 益田 啓司 福岡/大分 47歳/52.0kg,38.86,57.51,52.0,-
2026-05-06,若松,第10R,5号艇,5177 / B1 松井 貫太 福岡/福岡 29歳/51.5kg,34.52,50.25,51.5,-
2026-05-06,若松,第10R,2号艇,3898 / A1 平田 忠則 福岡/福岡 49歳/52.7kg,35.23,54.40,52.7,-
2026-05-06,若松,第10R,3号艇,3853 / B1 岩崎 正哉 福岡/福岡 53歳/52.1kg,31.34,49.75,52.1,-
2026-05-06,若松,第11R,4号艇,4364 / A1 池永 太 福岡/宮崎 41歳/52.0kg,46.23,68.34,52.0,-
2026-05-06,若松,第11R,3号艇,4413 / A2 水摩 敦 福岡/福岡 39歳/52.1kg,31.79,52.31,52.1,-
2026-05-06,若松,第11R,1号艇,5073 / A2 上原 健次郎 福岡/沖縄 30歳/52.4kg,38.19,54.27,52.4,-
2026-05-06,若松,第12R,2号艇,4287 / A1 今井 貴士 福岡/福岡 41歳/56.1kg,38.97,54.87,56.1,-
2026-05-06,若松,第12R,1号艇,3783 / A1 瓜生 正義 福岡/福岡 50歳/52.2kg,32.31,53.85,52.2,-
2026-05-06,若松,第12R,3号艇,4350 / A1 篠崎 元志 福岡/福岡 40歳/52.0kg,40.00,55.50,52.0,-
2026-05-06,若松,第12R,4号艇,4330 / A2 奈須 啓太 福岡/福岡 42歳/52.0kg,40.89,56.65,52.0,-
2026-05-06,唐津,第1R,1号艇,4196 / B1 田中 太一郎 佐賀/佐賀 44歳/52.6kg,38.89,50.00,52.6,-
2026-05-06,唐津,第1R,3号艇,3809 / B1 吉田 光 佐賀/佐賀 50歳/51.0kg,36.11,52.78,51.0,-
2026-05-06,唐津,第1R,4号艇,4947 / B1 間庭 菜摘 福岡/福岡 33歳/46.5kg,44.74,57.89,46.5,-
2026-05-06,唐津,第1R,2号艇,5307 / B1 富永 夏哉人 佐賀/佐賀 22歳/51.5kg,32.43,48.65,51.5,-
2026-05-06,唐津,第2R,2号艇,4531 / A2 武富 智亮 佐賀/佐賀 37歳/52.1kg,32.43,62.16,52.1,-
2026-05-06,唐津,第2R,1号艇,4164 / B1 岩永 節也 長崎/長崎 44歳/52.0kg,29.73,54.05,52.0,-
2026-05-06,唐津,第2R,5号艇,3964 / B1 宮地 博士 長崎/長崎 47歳/52.4kg,22.58,32.26,52.4,-
2026-05-06,唐津,第2R,4号艇,3459 / B1 中野 和裕 佐賀/佐賀 59歳/53.2kg,42.86,53.57,53.2,-
2026-05-06,唐津,第3R,5号艇,3998 / B1 冨成 謙児 佐賀/佐賀 46歳/52.0kg,34.48,51.72,52.0,-
2026-05-06,唐津,第3R,1号艇,4969 / B1 町田 洸希 長崎/長崎 34歳/52.0kg,32.14,50.00,52.0,-
2026-05-06,唐津,第3R,4号艇,3784 / B1 中島 友和 佐賀/佐賀 49歳/53.5kg,27.78,50.00,53.5,-
2026-05-06,唐津,第3R,3号艇,5451 / B2 知念 伶奈 佐賀/沖縄 20歳/46.0kg,36.11,63.89,46.0,-
2026-05-06,唐津,第4R,3号艇,4006 / B1 小野 勇作 佐賀/佐賀 47歳/51.0kg,24.32,43.24,51.0,-
2026-05-06,唐津,第4R,1号艇,5417 / B2 小柳 勝希 佐賀/佐賀 20歳/51.5kg,40.00,56.67,51.5,-
2026-05-06,唐津,第4R,4号艇,4874 / B1 池田 奈津美 福岡/福岡 32歳/51.1kg,50.00,69.57,51.1,-
2026-05-06,唐津,第4R,2号艇,5412 / B2 久保田 凪紗 佐賀/福岡 20歳/43.5kg,19.44,55.56,43.5,-
2026-05-06,唐津,第4R,5号艇,4994 / A1 山本 梨菜 佐賀/佐賀 28歳/47.0kg,45.83,54.17,47.0,-
2026-05-06,唐津,第5R,4号艇,5214 / B1 田中 宏典 佐賀/福岡 26歳/53.3kg,55.26,65.79,53.3,-
2026-05-06,唐津,第5R,2号艇,4196 / B1 田中 太一郎 佐賀/佐賀 44歳/52.6kg,38.89,50.00,52.6,-
2026-05-06,唐津,第5R,3号艇,4027 / B1 松江 秀徳 佐賀/佐賀 48歳/52.6kg,21.88,43.75,52.6,-
2026-05-06,唐津,第5R,6号艇,5142 / A1 常住 蓮 佐賀/佐賀 25歳/51.5kg,31.43,54.29,51.5,-
2026-05-06,唐津,第6R,4号艇,4094 / B1 中島 真二 福岡/福岡 44歳/52.9kg,40.54,45.95,52.9,-
2026-05-06,唐津,第6R,2号艇,4515 / A2 藤田 浩人 佐賀/佐賀 39歳/53.1kg,22.22,44.44,53.1,-
2026-05-06,唐津,第6R,5号艇,4947 / B1 間庭 菜摘 福岡/福岡 33歳/46.5kg,44.74,57.89,46.5,-
2026-05-06,唐津,第7R,3号艇,4164 / B1 岩永 節也 長崎/長崎 44歳/52.0kg,29.73,54.05,52.0,-
2026-05-06,唐津,第7R,5号艇,4143 / B1 浦田 晃嗣 佐賀/佐賀 44歳/55.6kg,41.18,64.71,55.6,-
2026-05-06,唐津,第7R,6号艇,5389 / B2 恵良 琴美 福岡/福岡 18歳/43.5kg,56.00,72.00,43.5,-
2026-05-06,唐津,第8R,4号艇,3964 / B1 宮地 博士 長崎/長崎 47歳/52.4kg,22.58,32.26,52.4,-
2026-05-06,唐津,第8R,2号艇,5307 / B1 富永 夏哉人 佐賀/佐賀 22歳/51.5kg,32.43,48.65,51.5,-
2026-05-06,唐津,第8R,5号艇,4803 / B1 飯田 庄吾 福岡/福岡 32歳/54.7kg,40.48,57.14,54.7,-
2026-05-06,唐津,第9R,6号艇,4092 / B1 岡部 大輔 佐賀/佐賀 45歳/52.0kg,13.79,24.14,52.0,-
2026-05-06,唐津,第9R,3号艇,3784 / B1 中島 友和 佐賀/佐賀 49歳/53.5kg,27.78,50.00,53.5,-
2026-05-06,唐津,第9R,4号艇,3998 / B1 冨成 謙児 佐賀/佐賀 46歳/52.0kg,34.48,51.72,52.0,-
2026-05-06,唐津,第9R,1号艇,4006 / B1 小野 勇作 佐賀/佐賀 47歳/51.0kg,24.32,43.24,51.0,-
2026-05-06,唐津,第10R,2号艇,5142 / A1 常住 蓮 佐賀/佐賀 25歳/51.5kg,31.43,54.29,51.5,-
2026-05-06,唐津,第10R,4号艇,4395 / B1 下河 雅史 福岡/福岡 39歳/54.5kg,31.43,40.00,54.5,-
2026-05-06,唐津,第10R,1号艇,4531 / A2 武富 智亮 佐賀/佐賀 37歳/52.1kg,32.43,62.16,52.1,-
2026-05-06,唐津,第11R,3号艇,4294 / A1 古賀 繁輝 佐賀/佐賀 39歳/54.9kg,28.13,46.88,54.9,-
2026-05-06,唐津,第11R,5号艇,5240 / B1 高橋 龍治 福岡/福岡 25歳/54.7kg,46.15,65.38,54.7,-
2026-05-06,唐津,第11R,2号艇,3564 / B1 桑原 啓 福岡/熊本 56歳/53.0kg,31.03,44.83,53.0,-
2026-05-06,唐津,第11R,4号艇,5417 / B2 小柳 勝希 佐賀/佐賀 20歳/51.5kg,40.00,56.67,51.5,-
2026-05-06,唐津,第12R,2号艇,4500 / A1 山田 康二 佐賀/佐賀 38歳/52.9kg,25.93,44.44,52.9,-
2026-05-06,唐津,第12R,3号艇,4503 / A1 上野 真之介 佐賀/佐賀 38歳/52.2kg,43.24,62.16,52.2,-
2026-05-06,唐津,第12R,4号艇,5084 / A1 末永 和也 佐賀/佐賀 27歳/52.5kg,35.14,48.65,52.5,-
2026-05-06,唐津,第12R,1号艇,4445 / A1 宮地 元輝 佐賀/佐賀 39歳/53.1kg,31.43,45.71,53.1,-
