date,stadium,race_no,combo,odds,target,local_3ren,st,course,kimarite,motor,boat,racer_rank,odds,wind_speed,is_headwind,is_tailwind,exh_time,turn_time,water_type,in_rate,national_win_rate,national_2nd_rate
2026-08-18,鳴門,2,6-1-5,136.5,0,48.919999999999995,0.18000000000000002,30.0,35.0,30.0,30.0,2.0,136.5,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-3-2,41.9,0,41.60333333333333,0.17333333333333334,30.0,35.0,30.0,30.0,2.0,41.9,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,2-3-1,165.9,0,41.60333333333333,0.17333333333333334,30.0,35.0,30.0,30.0,2.0,165.9,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,4-2-1,175.2,0,40.833333333333336,0.17333333333333334,30.0,35.0,30.0,30.0,2.0,175.2,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,5-2-1,179.2,1,35.833333333333336,0.17,30.0,35.0,30.0,30.0,2.0,179.2,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,6-2-1,77.9,0,47.25333333333333,0.17666666666666667,30.0,35.0,30.0,30.0,2.0,77.9,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-3-4,91.2,0,48.27,0.18000000000000002,30.0,35.0,30.0,30.0,2.0,91.2,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-3-5,122.8,0,43.27,0.17666666666666667,30.0,35.0,30.0,30.0,2.0,122.8,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,6-2-4,179.2,0,39.75333333333333,0.17666666666666667,30.0,35.0,30.0,30.0,2.0,179.2,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-3-6,50.6,0,54.69,0.18333333333333335,30.0,35.0,30.0,30.0,2.0,50.6,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,2-3-6,196.8,0,40.52333333333333,0.17666666666666667,30.0,35.0,30.0,30.0,2.0,196.8,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,4-2-6,125.6,0,39.75333333333333,0.17666666666666667,30.0,35.0,30.0,30.0,2.0,125.6,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,5-2-6,178.4,0,34.75333333333333,0.17333333333333334,30.0,35.0,30.0,30.0,2.0,178.4,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-4-2,19.3,0,40.833333333333336,0.17333333333333334,30.0,35.0,30.0,30.0,2.0,19.3,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,2-4-1,82.6,0,40.833333333333336,0.17333333333333334,30.0,35.0,30.0,30.0,2.0,82.6,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-4-3,88.2,0,48.27,0.18000000000000002,30.0,35.0,30.0,30.0,2.0,88.2,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-4-5,60.3,0,42.5,0.17666666666666667,30.0,35.0,30.0,30.0,2.0,60.3,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,2-4-5,186.0,0,28.333333333333332,0.17,30.0,35.0,30.0,30.0,2.0,186.0,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-4-6,22.1,0,53.919999999999995,0.18333333333333335,30.0,35.0,30.0,30.0,2.0,22.1,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,2-4-6,87.0,0,39.75333333333333,0.17666666666666667,30.0,35.0,30.0,30.0,2.0,87.0,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-5-2,45.4,0,35.833333333333336,0.17,30.0,35.0,30.0,30.0,2.0,45.4,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,2-5-1,92.9,0,35.833333333333336,0.17,30.0,35.0,30.0,30.0,2.0,92.9,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,6-4-1,182.0,0,53.919999999999995,0.18333333333333335,30.0,35.0,30.0,30.0,2.0,182.0,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-5-3,145.1,0,43.27,0.17666666666666667,30.0,35.0,30.0,30.0,2.0,145.1,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-5-4,85.9,0,42.5,0.17666666666666667,30.0,35.0,30.0,30.0,2.0,85.9,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-5-6,42.8,0,48.919999999999995,0.18000000000000002,30.0,35.0,30.0,30.0,2.0,42.8,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,2-5-6,101.6,0,34.75333333333333,0.17333333333333334,30.0,35.0,30.0,30.0,2.0,101.6,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,4-5-6,172.2,0,41.419999999999995,0.18000000000000002,30.0,35.0,30.0,30.0,2.0,172.2,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-6-2,12.5,0,47.25333333333333,0.17666666666666667,30.0,35.0,30.0,30.0,2.0,12.5,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,2-6-1,39.9,0,47.25333333333333,0.17666666666666667,30.0,35.0,30.0,30.0,2.0,39.9,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,4-6-1,120.6,0,53.919999999999995,0.18333333333333335,30.0,35.0,30.0,30.0,2.0,120.6,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,5-6-1,156.0,0,48.919999999999995,0.18000000000000002,30.0,35.0,30.0,30.0,2.0,156.0,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-6-3,50.7,0,54.69,0.18333333333333335,30.0,35.0,30.0,30.0,2.0,50.7,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,2-6-3,141.4,0,40.52333333333333,0.17666666666666667,30.0,35.0,30.0,30.0,2.0,141.4,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,4-6-2,160.6,0,39.75333333333333,0.17666666666666667,30.0,35.0,30.0,30.0,2.0,160.6,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,5-6-2,175.0,0,34.75333333333333,0.17333333333333334,30.0,35.0,30.0,30.0,2.0,175.0,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-6-4,24.9,0,53.919999999999995,0.18333333333333335,30.0,35.0,30.0,30.0,2.0,24.9,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,2-6-4,86.1,0,39.75333333333333,0.17666666666666667,30.0,35.0,30.0,30.0,2.0,86.1,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,1-6-5,38.4,0,48.919999999999995,0.18000000000000002,30.0,35.0,30.0,30.0,2.0,38.4,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,鳴門,2,2-6-5,95.7,0,34.75333333333333,0.17333333333333334,30.0,35.0,30.0,30.0,2.0,95.7,0.0,0,0,6.8,6.8,1.0,0.45,5.0,30.0
2026-08-18,徳山,1,1-2-3,5.9,0,53.98333333333333,0.16,30.0,35.0,30.0,30.0,2.0,5.9,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,2-1-3,29.9,0,53.98333333333333,0.16,30.0,35.0,30.0,30.0,2.0,29.9,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,3-1-2,30.6,0,53.98333333333333,0.16,30.0,35.0,30.0,30.0,2.0,30.6,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,5-1-2,75.0,0,48.97666666666667,0.16,30.0,35.0,30.0,30.0,2.0,75.0,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,1-2-4,86.9,0,35.46333333333333,0.16,30.0,35.0,30.0,30.0,2.0,86.9,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,3-1-4,193.5,0,37.78,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,193.5,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,5-1-3,54.6,0,51.29333333333333,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,54.6,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,1-2-5,9.9,0,48.97666666666667,0.16,30.0,35.0,30.0,30.0,2.0,9.9,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,2-1-5,40.3,0,48.97666666666667,0.16,30.0,35.0,30.0,30.0,2.0,40.3,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,3-1-5,21.2,0,51.29333333333333,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,21.2,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,1-2-6,45.4,0,43.4,0.16,30.0,35.0,30.0,30.0,2.0,45.4,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,2-1-6,122.3,0,43.4,0.16,30.0,35.0,30.0,30.0,2.0,122.3,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,3-1-6,69.3,0,45.71666666666667,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,69.3,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,5-1-6,118.7,0,40.71,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,118.7,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,1-3-2,6.5,0,53.98333333333333,0.16,30.0,35.0,30.0,30.0,2.0,6.5,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,2-3-1,69.5,0,53.98333333333333,0.16,30.0,35.0,30.0,30.0,2.0,69.5,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,3-2-1,66.1,0,53.98333333333333,0.16,30.0,35.0,30.0,30.0,2.0,66.1,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,5-2-1,154.9,0,48.97666666666667,0.16,30.0,35.0,30.0,30.0,2.0,154.9,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,1-3-4,85.1,0,37.78,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,85.1,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,5-2-3,174.0,0,48.23666666666667,0.16333333333333333,30.0,35.0,30.0,30.0,2.0,174.0,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,1-3-5,6.1,0,51.29333333333333,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,6.1,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,2-3-5,104.0,0,48.23666666666667,0.16333333333333333,30.0,35.0,30.0,30.0,2.0,104.0,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,3-2-5,87.0,0,48.23666666666667,0.16333333333333333,30.0,35.0,30.0,30.0,2.0,87.0,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,1-3-6,29.2,0,45.71666666666667,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,29.2,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,5-3-1,79.4,0,51.29333333333333,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,79.4,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,5-3-2,151.1,0,48.23666666666666,0.16333333333333333,30.0,35.0,30.0,30.0,2.0,151.1,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,5-3-6,198.6,0,39.97,0.17,30.0,35.0,30.0,30.0,2.0,198.6,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,1-5-2,16.7,0,48.97666666666667,0.16,30.0,35.0,30.0,30.0,2.0,16.7,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,2-5-1,109.1,0,48.97666666666667,0.16,30.0,35.0,30.0,30.0,2.0,109.1,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,3-5-1,43.6,0,51.29333333333333,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,43.6,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,1-5-3,13.1,0,51.29333333333333,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,13.1,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,2-5-3,149.1,1,48.23666666666667,0.16333333333333333,30.0,35.0,30.0,30.0,2.0,149.1,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,3-5-2,82.4,0,48.23666666666666,0.16333333333333333,30.0,35.0,30.0,30.0,2.0,82.4,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,1-5-4,169.6,0,32.77333333333333,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,169.6,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,1-5-6,38.7,0,40.71,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,38.7,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,3-5-6,109.7,0,39.97,0.17,30.0,35.0,30.0,30.0,2.0,109.7,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,1-6-2,124.3,0,43.4,0.16,30.0,35.0,30.0,30.0,2.0,124.3,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,1-6-3,102.0,0,45.71666666666667,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,102.0,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,1,1-6-5,102.6,0,40.71,0.16666666666666666,30.0,35.0,30.0,30.0,2.0,102.6,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-2-3,16.5,0,58.336666666666666,0.15000000000000002,30.0,35.0,30.0,30.0,2.0,16.5,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,3-1-2,107.2,0,58.336666666666666,0.15000000000000002,30.0,35.0,30.0,30.0,2.0,107.2,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,4-1-2,134.7,0,56.44666666666666,0.1566666666666667,30.0,35.0,30.0,30.0,2.0,134.7,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-2-4,14.7,0,56.446666666666665,0.1566666666666667,30.0,35.0,30.0,30.0,2.0,14.7,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,3-1-4,40.2,0,62.49666666666667,0.1466666666666667,30.0,35.0,30.0,30.0,2.0,40.2,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,4-1-3,68.6,0,62.49666666666666,0.1466666666666667,30.0,35.0,30.0,30.0,2.0,68.6,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,6-1-3,145.5,0,67.33333333333333,0.1366666666666667,30.0,35.0,30.0,30.0,2.0,145.5,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-2-5,82.9,0,54.06,0.15333333333333335,30.0,35.0,30.0,30.0,2.0,82.9,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,3-1-5,123.2,0,60.11000000000001,0.14333333333333334,30.0,35.0,30.0,30.0,2.0,123.2,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,4-1-5,133.1,0,58.22,0.15000000000000002,30.0,35.0,30.0,30.0,2.0,133.1,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,6-1-4,114.8,0,65.44333333333333,0.14333333333333334,30.0,35.0,30.0,30.0,2.0,114.8,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-2-6,28.5,0,61.28333333333333,0.1466666666666667,30.0,35.0,30.0,30.0,2.0,28.5,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,3-1-6,57.1,0,67.33333333333333,0.1366666666666667,30.0,35.0,30.0,30.0,2.0,57.1,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,4-1-6,49.6,0,65.44333333333333,0.14333333333333334,30.0,35.0,30.0,30.0,2.0,49.6,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-3-2,19.0,0,58.336666666666666,0.15000000000000002,30.0,35.0,30.0,30.0,2.0,19.0,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-3-4,5.9,0,62.49666666666667,0.1466666666666667,30.0,35.0,30.0,30.0,2.0,5.9,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-3-5,40.2,0,60.11000000000001,0.14333333333333334,30.0,35.0,30.0,30.0,2.0,40.2,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-3-6,10.5,1,67.33333333333333,0.1366666666666667,30.0,35.0,30.0,30.0,2.0,10.5,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-4-2,14.6,0,56.44666666666666,0.1566666666666667,30.0,35.0,30.0,30.0,2.0,14.6,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,3-4-1,72.0,0,62.49666666666667,0.1466666666666667,30.0,35.0,30.0,30.0,2.0,72.0,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,4-3-1,126.2,0,62.49666666666667,0.1466666666666667,30.0,35.0,30.0,30.0,2.0,126.2,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-4-3,7.6,0,62.49666666666666,0.1466666666666667,30.0,35.0,30.0,30.0,2.0,7.6,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-4-5,37.7,0,58.22,0.15000000000000002,30.0,35.0,30.0,30.0,2.0,37.7,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-4-6,8.6,0,65.44333333333333,0.14333333333333334,30.0,35.0,30.0,30.0,2.0,8.6,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,3-4-6,97.9,0,59.78666666666666,0.14333333333333334,30.0,35.0,30.0,30.0,2.0,97.9,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,4-3-6,139.8,0,59.78666666666666,0.14333333333333334,30.0,35.0,30.0,30.0,2.0,139.8,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-5-2,174.5,0,54.06,0.15333333333333335,30.0,35.0,30.0,30.0,2.0,174.5,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,6-4-1,176.6,0,65.44333333333333,0.14333333333333334,30.0,35.0,30.0,30.0,2.0,176.6,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-5-3,121.3,0,60.10999999999999,0.14333333333333334,30.0,35.0,30.0,30.0,2.0,121.3,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-5-4,105.7,0,58.22,0.15000000000000002,30.0,35.0,30.0,30.0,2.0,105.7,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-5-6,126.8,0,63.056666666666665,0.14,30.0,35.0,30.0,30.0,2.0,126.8,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-6-2,47.8,0,61.283333333333324,0.1466666666666667,30.0,35.0,30.0,30.0,2.0,47.8,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,3-6-1,150.8,0,67.33333333333333,0.1366666666666667,30.0,35.0,30.0,30.0,2.0,150.8,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,4-6-1,86.0,0,65.44333333333333,0.14333333333333334,30.0,35.0,30.0,30.0,2.0,86.0,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-6-3,23.6,0,67.33333333333333,0.1366666666666667,30.0,35.0,30.0,30.0,2.0,23.6,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-6-4,21.4,0,65.44333333333333,0.14333333333333334,30.0,35.0,30.0,30.0,2.0,21.4,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,3-6-4,177.4,0,59.78666666666666,0.14333333333333334,30.0,35.0,30.0,30.0,2.0,177.4,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,4-6-3,162.9,0,59.78666666666666,0.14333333333333334,30.0,35.0,30.0,30.0,2.0,162.9,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
2026-08-18,徳山,2,1-6-5,99.1,0,63.056666666666665,0.14,30.0,35.0,30.0,30.0,2.0,99.1,0.0,0,0,6.8,6.8,1.0,0.6,5.0,30.0
