date,stadium,rno,combo,local_3ren,st,course,kimarite,motor,boat,racer_rank,exh_time,turn_time,water_type,in_rate,national_win_rate,national_2nd_rate,wind_speed,is_headwind,is_tailwind,grade_score,is_rough_sign,target
2026-09-05,9,10,2-4-6,63.14000000000001,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,2.2,0,0,1,0,0
2026-09-05,9,10,3-4-6,73.45666666666666,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,2.3,0,0,1,0,0
2026-09-05,9,10,4-3-6,73.45666666666666,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,2.4,0,0,1,0,0
2026-09-05,9,10,5-3-6,75.59333333333333,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,2.5,0,0,1,0,0
2026-09-05,9,10,6-3-5,75.59333333333332,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,2.6,0,0,1,0,0
2026-09-05,9,10,1-5-2,67.86666666666666,0.1433333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,2.1,0,0,1,0,0
2026-09-05,9,10,2-5-1,67.86666666666666,0.1433333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,2.2,0,0,1,0,0
2026-09-05,9,10,3-5-1,78.18333333333334,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,2.3,0,0,1,0,0
2026-09-05,9,10,4-5-1,76.83999999999999,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,2.4,0,0,1,0,0
2026-09-05,9,10,5-4-1,76.83999999999999,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,2.5,0,0,1,0,0
2026-09-05,9,10,6-4-1,69.89666666666666,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,2.6,0,0,1,0,0
2026-09-05,9,10,1-5-3,78.18333333333334,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,2.1,0,0,1,0,0
2026-09-05,9,10,2-5-3,71.42666666666666,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,2.2,0,0,1,0,0
2026-09-05,9,10,3-5-2,71.42666666666666,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,2.3,0,0,1,0,0
2026-09-05,9,10,4-5-2,70.08333333333333,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,2.4,0,0,1,0,0
2026-09-05,9,10,5-4-2,70.08333333333333,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,2.5,0,0,1,0,0
2026-09-05,9,10,6-4-2,63.14000000000001,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,2.6,0,0,1,0,0
2026-09-05,9,10,1-5-4,76.83999999999999,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,2.1,0,0,1,0,0
2026-09-05,9,10,2-5-4,70.08333333333333,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,2.2,0,0,1,0,0
2026-09-05,9,10,3-5-4,80.39999999999999,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,2.3,0,0,1,0,0
2026-09-05,9,10,4-5-3,80.39999999999999,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,2.4,0,0,1,0,0
2026-09-05,9,10,5-4-3,80.39999999999999,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,2.5,0,0,1,0,0
2026-09-05,9,10,6-4-3,73.45666666666666,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,2.6,0,0,1,0,0
2026-09-05,9,10,1-5-6,72.03333333333333,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,2.1,0,0,1,0,0
2026-09-05,9,10,2-5-6,65.27666666666666,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,2.2,0,0,1,0,0
2026-09-05,9,10,3-5-6,75.59333333333333,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,2.3,0,0,1,0,0
2026-09-05,9,10,4-5-6,74.25,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,2.4,0,0,1,0,0
2026-09-05,9,10,5-4-6,74.25,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,2.5,0,0,1,0,0
2026-09-05,9,10,6-4-5,74.25,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,2.6,0,0,1,0,0
2026-09-05,9,10,1-6-2,60.923333333333325,0.1433333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,2.1,0,0,1,0,0
2026-09-05,9,10,2-6-1,60.923333333333325,0.1433333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,2.2,0,0,1,0,0
2026-09-05,9,10,3-6-1,71.24,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,2.3,0,0,1,0,0
2026-09-05,9,10,4-6-1,69.89666666666666,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,2.4,0,0,1,0,0
2026-09-05,9,10,5-6-1,72.03333333333332,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,2.5,0,0,1,0,0
2026-09-05,9,10,6-5-1,72.03333333333332,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,2.6,0,0,1,0,0
2026-09-05,9,10,1-6-3,71.24,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,2.1,0,0,1,0,0
2026-09-05,9,10,2-6-3,64.48333333333333,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,2.2,0,0,1,0,0
2026-09-05,9,10,3-6-2,64.48333333333333,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,2.3,0,0,1,0,0
2026-09-05,9,10,4-6-2,63.14000000000001,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,2.4,0,0,1,0,0
2026-09-05,9,10,5-6-2,65.27666666666666,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,2.5,0,0,1,0,0
2026-09-05,9,10,6-5-2,65.27666666666666,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,2.6,0,0,1,0,0
2026-09-05,9,10,1-6-4,69.89666666666666,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,2.1,0,0,1,0,0
2026-09-05,9,10,2-6-4,63.14000000000001,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,2.2,0,0,1,0,0
2026-09-05,9,10,3-6-4,73.45666666666666,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,2.3,0,0,1,0,0
2026-09-05,9,10,4-6-3,73.45666666666666,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,2.4,0,0,1,0,0
2026-09-05,9,10,5-6-3,75.59333333333332,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,2.5,0,0,1,0,0
2026-09-05,9,10,6-5-3,75.59333333333332,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,2.6,0,0,1,0,0
2026-09-05,9,10,1-6-5,72.03333333333332,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,2.1,0,0,1,0,0
2026-09-05,9,10,2-6-5,65.27666666666666,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,2.2,0,0,1,0,0
2026-09-05,9,10,3-6-5,75.59333333333332,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,2.3,0,0,1,0,0
2026-09-05,9,10,4-6-5,74.25,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,2.4,0,0,1,0,0
2026-09-05,9,10,5-6-4,74.25,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,2.5,0,0,1,0,0
2026-09-05,9,10,6-5-4,74.25,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,2.6,0,0,1,0,0
2026-09-05,9,11,1-2-3,65.31,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-1-3,65.31,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-1-2,65.31,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-1-2,68.29666666666667,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-1-2,73.21666666666668,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-1-2,68.13666666666667,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-2-4,68.29666666666667,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-1-4,68.29666666666667,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-1-4,62.49333333333333,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-1-3,62.49333333333333,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-1-3,67.41333333333334,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-1-3,62.333333333333336,0.1233333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-2-5,73.21666666666668,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-1-5,73.21666666666668,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-1-5,67.41333333333334,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-1-5,70.39999999999999,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-1-4,70.4,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-1-4,65.32,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-2-6,68.13666666666667,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-1-6,68.13666666666667,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-1-6,62.333333333333336,0.1233333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-1-6,65.32,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-1-6,70.24000000000001,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-1-5,70.24,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-3-2,65.31,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-3-1,65.31,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-2-1,65.31,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-2-1,68.29666666666667,0.1366666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-2-1,73.21666666666667,0.1366666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-2-1,68.13666666666667,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-3-4,62.49333333333333,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-3-4,68.05,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-2-4,68.05,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-2-3,68.05,0.1399999999999999,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-2-3,72.97,0.1399999999999999,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-2-3,67.89,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-3-5,67.41333333333334,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,1
2026-09-05,9,11,2-3-5,72.97000000000001,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-2-5,72.97000000000001,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-2-5,75.95666666666666,0.15,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-2-4,75.95666666666666,0.15,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-2-4,70.87666666666667,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-3-6,62.333333333333336,0.1233333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-3-6,67.89,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-2-6,67.89,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-2-6,70.87666666666667,0.1466666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-2-6,75.79666666666667,0.1466666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-2-5,75.79666666666667,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-4-2,68.29666666666667,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-4-1,68.29666666666667,0.1366666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-4-1,62.49333333333333,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-3-1,62.49333333333333,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-3-1,67.41333333333334,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-3-1,62.333333333333336,0.1233333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-4-3,62.49333333333333,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-4-3,68.05,0.1399999999999999,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-4-2,68.05,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-3-2,68.05,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-3-2,72.97000000000001,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-3-2,67.89,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-4-5,70.39999999999999,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-4-5,75.95666666666666,0.15,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-4-5,70.15333333333332,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-3-5,70.15333333333332,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-3-4,70.15333333333334,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-3-4,65.07333333333334,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-4-6,65.32,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-4-6,70.87666666666667,0.1466666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-4-6,65.07333333333332,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-3-6,65.07333333333332,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-3-6,69.99333333333334,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-3-5,69.99333333333334,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-5-2,73.21666666666668,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-5-1,73.21666666666667,0.1366666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-5-1,67.41333333333334,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-5-1,70.39999999999999,0.1366666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-4-1,70.39999999999999,0.1366666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-4-1,65.32,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-5-3,67.41333333333334,0.1266666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-5-3,72.97,0.1399999999999999,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-5-2,72.97000000000001,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-5-2,75.95666666666666,0.15,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-4-2,75.95666666666666,0.15,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-4-2,70.87666666666667,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-5-4,70.4,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-5-4,75.95666666666666,0.15,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-5-4,70.15333333333334,0.14,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-5-3,70.15333333333332,0.1399999999999999,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-4-3,70.15333333333332,0.1399999999999999,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-4-3,65.07333333333332,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-5-6,70.24000000000001,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-5-6,75.79666666666667,0.1466666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-5-6,69.99333333333334,0.1366666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-5-6,72.98,0.1466666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-4-6,72.98,0.1466666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
2026-09-05,9,11,6-4-5,72.98,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.06,0.5,5.5,35.0,3.6,0,0,1,0,0
2026-09-05,9,11,1-6-2,68.13666666666667,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.01,0.5,5.5,35.0,3.1,0,0,1,0,0
2026-09-05,9,11,2-6-1,68.13666666666667,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.02,0.5,5.5,35.0,3.2,0,0,1,0,0
2026-09-05,9,11,3-6-1,62.333333333333336,0.1233333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.03,0.5,5.5,35.0,3.3,0,0,1,0,0
2026-09-05,9,11,4-6-1,65.32,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.04,0.5,5.5,35.0,3.4,0,0,1,0,0
2026-09-05,9,11,5-6-1,70.24,0.1333333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,1.05,0.5,5.5,35.0,3.5,0,0,1,0,0
